,city,year,weekofyear,week_start_date,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
741,sj,2004,31,2004-07-29,0.1573,40.86,300.234285714,300.285714286,296.82285714299996,298.5,31.51,81.8071428571,40.86,18.3071428571,28.0428571429,31.7,23.9,44.0,7
742,sj,2004,32,2004-08-05,0.18381429999999999,35.99,300.588571429,300.642857143,296.6,298.4,24.6,79.02571428569999,35.99,18.0528571429,28.528571428600003,32.2,24.4,12.8,20
743,sj,2004,33,2004-08-12,0.17741429999999997,20.92,300.995714286,301.2,296.4,299.2,14.1,76.1714285714,20.92,17.8185714286,28.9428571429,33.9,24.4,10.5,14
744,sj,2004,34,2004-08-19,0.1706,37.3,300.794285714,300.85,297.268571429,298.6,44.4,81.2642857143,37.3,18.7742857143,29.0,32.2,24.4,28.3,14
745,sj,2004,35,2004-08-26,0.1094286,20.3,300.912857143,301.05,297.054285714,298.7,13.5,79.6842857143,20.3,18.5314285714,29.0571428571,33.3,25.0,20.6,7
746,sj,2004,36,2004-09-02,0.1992,62.61,300.861428571,300.9,296.39,298.9,25.37,76.7114285714,62.61,17.8228571429,28.6142857143,32.8,24.4,23.8,14
747,sj,2004,37,2004-09-09,0.09598571,42.51,300.958571429,301.0,297.15,299.3,33.4,79.8657142857,42.51,18.7171428571,28.985714285700002,33.9,25.0,20.6,10
748,sj,2004,38,2004-09-16,0.13944289999999998,52.29,301.1,301.257142857,297.304285714,299.3,16.0,80.0328571429,52.29,18.904285714300002,28.6428571429,32.2,24.4,32.8,13
749,sj,2004,39,2004-09-23,0.2332,245.73,299.798571429,299.957142857,297.081428571,297.7,254.95,85.33,245.73,18.6457142857,27.228571428600002,33.9,23.3,158.2,27
750,sj,2004,40,2004-09-30,0.1786333,10.06,301.028571429,301.207142857,296.478571429,298.7,8.57,76.4714285714,10.06,17.9642857143,29.1428571429,34.4,24.4,21.8,13
751,sj,2004,41,2004-10-07,0.05836667,34.73,300.68,300.678571429,296.58428571400003,298.9,35.7,78.4771428571,34.73,18.0728571429,28.285714285700003,31.7,24.4,24.4,18
752,sj,2004,42,2004-10-14,0.2138714,83.2,300.508571429,300.678571429,296.864285714,298.6,41.4,80.66571428569999,83.2,18.4028571429,28.1285714286,32.2,23.9,41.4,16
753,sj,2004,43,2004-10-21,0.0797,10.82,300.647142857,300.80714285700003,296.221428571,299.2,18.0,76.9228571429,10.82,17.6957142857,28.285714285700003,32.2,23.9,15.1,16
754,sj,2004,44,2004-10-28,0.1182286,96.72,299.892857143,300.157142857,296.26,298.6,25.2,80.6557142857,96.72,17.7642857143,27.5,31.7,23.9,34.1,20
755,sj,2004,45,2004-11-04,0.1911143,105.49,299.67,299.9,295.375714286,298.2,31.2,77.5328571429,105.49,16.8185714286,27.0571428571,30.6,22.8,109.0,17
756,sj,2004,46,2004-11-11,0.06477143,18.75,299.921428571,299.971428571,295.598571429,298.3,24.5,77.3114285714,18.75,17.038571428599997,27.2428571429,31.1,23.9,7.7,4
757,sj,2004,47,2004-11-18,0.1364714,122.87,298.547142857,298.55714285700003,295.55714285700003,296.9,145.8,83.6285714286,122.87,17.0071428571,26.3285714286,28.9,23.3,70.7,15
758,sj,2004,48,2004-11-25,0.2427714,18.37,298.43,298.457142857,293.455714286,297.0,24.9,74.3028571429,18.37,14.921428571400002,26.3285714286,29.4,23.3,26.9,8
759,sj,2004,49,2004-12-02,0.2731429,0.0,298.791428571,298.9,293.74,297.6,2.71,73.7571428571,0.0,15.1628571429,25.6428571429,28.9,21.1,7.7,6
760,sj,2004,50,2004-12-09,0.17965,0.0,298.164285714,298.364285714,293.27428571400003,296.1,2.8,74.3257142857,0.0,14.708571428599999,25.157142857100002,28.9,20.6,10.4,12
761,sj,2004,51,2004-12-16,0.13425710000000002,5.54,298.802857143,298.95,295.25285714299997,297.5,29.32,80.8885714286,5.54,16.621428571400003,26.271428571399998,30.6,22.8,30.6,15
762,sj,2004,52,2004-12-23,0.14035,150.31,298.682857143,298.87142857099997,295.741428571,296.9,41.3,83.9528571429,150.31,17.1485714286,26.2428571429,30.0,22.8,55.7,11
763,sj,2005,53,2005-01-01,0.14035,150.31,298.682857143,298.87142857099997,295.741428571,296.9,41.3,83.9528571429,150.31,17.1485714286,26.2428571429,30.0,22.8,55.7,10
764,sj,2005,1,2005-01-08,0.1004429,0.0,297.587142857,297.664285714,292.771428571,296.1,21.68,74.7785714286,0.0,14.261428571400002,24.985714285700002,28.3,21.1,23.8,15
765,sj,2005,2,2005-01-15,0.1272429,0.0,297.6,297.614285714,293.667142857,296.2,43.1,78.7985714286,0.0,15.042857142899999,25.2,28.3,22.2,55.6,17
766,sj,2005,3,2005-01-22,0.2233571,14.67,297.395714286,297.55714285700003,294.30857142900004,295.8,76.36,83.05571428569999,14.67,15.671428571400002,25.228571428600002,28.3,21.7,32.4,7
767,sj,2005,4,2005-01-29,0.1456429,15.2,296.535714286,296.614285714,292.512857143,294.8,31.85,78.5385714286,15.2,14.091428571400002,23.7571428571,28.3,17.8,34.0,7
768,sj,2005,5,2005-02-05,0.1781429,0.0,296.152857143,296.171428571,292.2,294.3,31.8,78.64,0.0,13.77,23.714285714299997,27.8,19.4,5.4,8
769,sj,2005,6,2005-02-12,0.3102571,0.0,296.101428571,296.171428571,290.467142857,293.3,6.4,70.7957142857,0.0,12.3628571429,23.3142857143,26.7,19.4,10.1,9
770,sj,2005,7,2005-02-19,0.18428570000000002,0.0,296.352857143,296.4,291.037142857,293.4,5.3,72.2457142857,0.0,12.8071428571,23.4142857143,26.7,18.9,4.6,12
771,sj,2005,8,2005-02-26,0.1969714,0.0,296.48,296.55,291.58428571400003,295.0,10.1,74.19142857140001,0.0,13.2414285714,24.485714285700002,27.2,21.7,2.1,12
772,sj,2005,9,2005-03-05,0.1097667,0.0,297.271428571,297.45,293.27428571400003,295.5,5.92,78.6671428571,0.0,14.75,25.028571428600003,30.6,20.0,5.3,5
773,sj,2005,10,2005-03-12,0.25215709999999997,3.93,298.06142857099996,298.221428571,293.77,295.5,3.3,77.3928571429,3.93,15.204285714300001,26.014285714299998,31.1,20.0,0.0,4
774,sj,2005,11,2005-03-19,0.24417139999999998,0.0,297.851428571,297.914285714,292.785714286,294.8,0.3,73.58571428569999,0.0,14.2828571429,25.842857142899998,33.3,20.0,0.0,11
775,sj,2005,12,2005-03-26,0.2079714,0.0,298.24714285700003,298.5,293.217142857,295.6,0.2,73.8671428571,0.0,14.668571428599998,26.4,32.8,20.0,0.0,4
776,sj,2005,13,2005-04-02,0.14822860000000002,0.0,299.07285714299996,299.314285714,294.444285714,297.3,0.2,75.7371428571,0.0,15.7828571429,27.485714285700002,33.3,22.2,0.0,5
777,sj,2005,14,2005-04-09,0.15578329999999999,13.44,299.107142857,299.364285714,294.928571429,297.4,8.0,78.0028571429,13.44,16.3042857143,27.3,33.3,22.2,7.4,7
778,sj,2005,15,2005-04-16,0.12108569999999999,33.69,299.19,299.37857142900003,294.947142857,296.8,23.7,77.65,33.69,16.3157142857,27.4,32.8,22.8,21.1,1
779,sj,2005,16,2005-04-23,0.10921669999999999,42.88,300.012857143,300.107142857,295.648571429,297.1,3.6,77.2428571429,42.88,17.0557142857,28.1714285714,33.9,22.2,97.3,1
780,sj,2005,17,2005-04-30,0.106,234.13,298.917142857,299.021428571,295.538571429,296.4,98.5,81.7514285714,234.13,16.9642857143,26.785714285700003,32.8,22.8,207.5,4
781,sj,2005,18,2005-05-07,0.2113714,0.0,299.54,299.564285714,295.554285714,297.5,11.0,78.9071428571,0.0,16.9628571429,27.3714285714,31.7,23.3,48.2,2
782,sj,2005,19,2005-05-14,0.09501667,38.66,299.948571429,299.94285714299997,295.3,297.9,10.11,75.69857142859999,38.66,16.6728571429,27.3,31.7,23.3,11.4,6
783,sj,2005,20,2005-05-21,0.04847143,102.56,299.065714286,298.98571428599996,296.075714286,296.8,96.0,83.7628571429,102.56,17.5328571429,26.271428571399998,30.6,22.2,110.9,3
784,sj,2005,21,2005-05-28,0.08731429,156.94,299.805714286,300.035714286,296.9,297.1,145.7,84.33571428569999,156.94,18.4857142857,28.3857142857,35.0,23.9,71.2,4
785,sj,2005,22,2005-06-04,0.1467571,84.78,300.84,300.87857142900003,297.598571429,298.7,14.59,82.63,84.78,19.2071428571,28.842857142899998,34.4,25.0,23.9,10
786,sj,2005,23,2005-06-11,0.1763,32.02,301.11714285700003,301.12857142900003,296.68857142900004,299.4,4.5,76.94,32.02,18.1657142857,28.728571428600002,32.8,24.4,4.4,12
787,sj,2005,24,2005-06-18,0.1242143,97.46,299.981428571,300.107142857,296.544285714,298.3,15.9,81.5157142857,97.46,18.0285714286,27.514285714299998,31.1,23.9,44.5,21
788,sj,2005,25,2005-06-25,0.2099286,8.36,301.337142857,301.357142857,297.458571429,298.5,4.2,79.7185714286,8.36,19.0414285714,30.028571428600003,34.4,25.0,0.0,26
789,sj,2005,26,2005-07-02,0.09425714,23.36,301.088571429,301.078571429,297.314285714,298.9,28.59,80.0128571429,23.36,18.845714285699998,29.0428571429,33.3,24.4,52.3,21
790,sj,2005,27,2005-07-09,0.2381,42.06,301.281428571,301.285714286,297.364285714,299.2,32.4,79.3771428571,42.06,18.8857142857,29.028571428600003,33.9,25.0,34.8,30
791,sj,2005,28,2005-07-16,0.13701429999999998,92.52,300.667142857,300.62142857099997,297.0,298.7,45.28,80.5614285714,92.52,18.5085714286,28.4428571429,32.8,24.4,52.8,45
792,sj,2005,29,2005-07-23,0.23334290000000002,39.49,300.87142857099997,300.892857143,296.981428571,298.8,31.9,79.4814285714,39.49,18.481428571400002,28.3857142857,32.8,23.9,50.3,56
793,sj,2005,30,2005-07-30,0.2153714,64.25,300.852857143,300.921428571,297.58,298.7,34.3,82.4085714286,64.25,19.1142857143,28.9285714286,32.2,23.9,73.8,75
794,sj,2005,31,2005-08-06,0.1212,80.34,301.158571429,301.107142857,297.291428571,299.3,54.1,79.6214285714,80.34,18.8314285714,28.9428571429,33.3,25.0,41.0,83
795,sj,2005,32,2005-08-13,0.1919286,18.15,301.348571429,301.37857142900003,297.36714285700003,299.2,11.93,79.2528571429,18.15,18.9385714286,29.471428571399997,33.9,25.6,12.6,82
796,sj,2005,33,2005-08-20,0.09587143,29.86,301.465714286,301.464285714,297.18857142900004,299.2,21.1,77.74,29.86,18.72,29.3285714286,33.3,25.6,18.1,126
797,sj,2005,34,2005-08-27,0.14187139999999998,99.02,301.178571429,301.221428571,296.69285714299997,299.1,28.1,76.7342857143,99.02,18.1742857143,27.9285714286,33.3,22.8,31.7,119
798,sj,2005,35,2005-09-03,0.1085857,77.05,301.291428571,301.392857143,297.287142857,299.5,30.0,79.0814285714,77.05,18.8671428571,28.0857142857,32.2,22.2,104.4,137
799,sj,2005,36,2005-09-10,0.22023330000000002,23.3,301.465714286,301.51428571400004,296.642857143,298.6,3.7,75.4385714286,23.3,18.157142857100002,28.8571428571,33.9,24.4,8.9,131
800,sj,2005,37,2005-09-17,0.1456286,43.57,302.2,302.164285714,297.79571428599996,299.9,11.9,77.2728571429,43.57,19.44,29.2428571429,33.9,24.4,61.0,112
801,sj,2005,38,2005-09-24,0.1780286,66.86,301.495714286,301.51428571400004,297.0,298.9,14.6,76.66142857140001,66.86,18.505714285699998,28.5857142857,32.2,24.4,15.1,82
802,sj,2005,39,2005-10-01,0.1557333,36.86,301.114285714,301.37142857099997,297.12857142900003,298.8,38.4,79.0828571429,36.86,18.7042857143,28.6285714286,32.2,25.0,19.8,73
803,sj,2005,40,2005-10-08,0.07724286,68.31,301.09,301.12857142900003,296.957142857,299.5,27.3,78.3514285714,68.31,18.4985714286,28.014285714299998,32.8,23.3,18.6,43
804,sj,2005,41,2005-10-15,0.04244286,157.83,299.83428571400003,300.01428571400004,296.547142857,297.9,60.4,82.2642857143,157.83,18.0357142857,27.014285714299998,32.2,22.8,126.9,55
805,sj,2005,42,2005-10-22,0.2043429,112.16,300.624285714,300.87857142900003,297.327142857,298.0,18.7,82.39,112.16,18.9585714286,28.0428571429,33.9,23.3,45.5,55
806,sj,2005,43,2005-10-29,0.16231429999999997,20.75,300.69142857099996,300.707142857,297.387142857,298.7,70.3,82.4228571429,20.75,18.9914285714,27.971428571399997,33.3,23.9,55.1,53
807,sj,2005,44,2005-11-05,0.20174289999999998,39.72,300.841428571,300.94285714299997,296.831428571,298.9,26.26,78.97,39.72,18.34,27.9571428571,32.8,23.9,57.2,46
808,sj,2005,45,2005-11-12,0.1520714,27.22,300.664285714,300.73571428599996,296.74857142900004,299.0,20.43,79.3271428571,27.22,18.2285714286,27.8714285714,32.8,23.3,32.5,43
809,sj,2005,46,2005-11-19,0.18217139999999998,37.36,299.971428571,299.814285714,296.194285714,298.0,93.9,79.9014285714,37.36,17.6385714286,27.157142857100002,31.1,23.3,41.5,29
810,sj,2005,47,2005-11-26,0.1852286,14.49,299.467142857,299.564285714,295.11714285700003,298.0,40.81,77.2457142857,14.49,16.5485714286,26.528571428600003,30.0,22.2,23.6,22
811,sj,2005,48,2005-12-03,0.2481857,26.65,299.182857143,299.23571428599996,295.124285714,297.8,36.65,78.6242857143,26.65,16.571428571400002,26.228571428600002,30.6,22.8,80.7,26
812,sj,2005,49,2005-12-10,0.20685,0.0,298.578571429,298.542857143,293.015714286,295.9,11.2,71.4557142857,0.0,14.5071428571,24.985714285700002,28.9,20.6,27.5,13
813,sj,2005,50,2005-12-17,0.16951429999999998,0.0,299.13142857099996,299.242857143,294.332857143,297.5,13.6,75.0757142857,0.0,15.7214285714,25.4571428571,29.4,21.1,30.0,17
814,sj,2005,51,2005-12-24,0.29357140000000004,0.0,298.44,298.65,294.138571429,296.5,20.64,77.3157142857,0.0,15.5328571429,24.6285714286,28.9,20.6,29.1,8
815,sj,2006,52,2006-01-01,0.16976670000000002,64.08,299.147142857,299.30714285700003,294.682857143,297.5,22.5,76.5785714286,64.08,16.0271428571,25.8857142857,30.0,21.1,18.6,13
816,sj,2006,1,2006-01-08,0.09948571,16.27,298.67714285700004,298.864285714,293.804285714,297.2,5.76,74.50857142859999,16.27,15.2028571429,24.657142857100002,28.3,20.6,8.1,10
817,sj,2006,2,2006-01-15,0.2393143,72.69,298.332857143,298.55,293.108571429,296.6,10.9,72.9285714286,72.69,14.5714285714,24.0571428571,27.8,18.9,21.9,17
818,sj,2006,3,2006-01-22,0.1011143,74.41,298.401428571,298.528571429,294.417142857,296.7,41.5,78.72,74.41,15.7942857143,24.714285714299997,30.6,20.6,101.1,19
819,sj,2006,4,2006-01-29,0.10768330000000001,0.0,298.287142857,298.335714286,293.512857143,296.6,16.8,74.8971428571,0.0,14.8971428571,24.285714285700003,27.2,20.6,29.2,9
820,sj,2006,5,2006-02-05,0.1399571,0.0,297.541428571,297.635714286,292.347142857,295.5,9.89,72.8728571429,0.0,13.86,23.4142857143,28.9,18.9,7.6,9
821,sj,2006,6,2006-02-12,0.21045709999999998,18.15,297.825714286,297.992857143,293.457142857,296.5,9.7,76.9071428571,18.15,14.898571428599999,23.9142857143,28.3,19.4,26.6,9
822,sj,2006,7,2006-02-19,0.2061857,0.0,297.955714286,298.242857143,293.908571429,295.6,10.37,78.4942857143,0.0,15.281428571400001,24.7428571429,30.6,20.0,15.0,3
823,sj,2006,8,2006-02-26,0.28597140000000004,11.8,298.055714286,298.207142857,292.971428571,296.7,8.1,73.41428571430001,11.8,14.388571428599999,24.8571428571,28.9,21.1,2.6,7
824,sj,2006,9,2006-03-05,0.2190667,0.0,298.158571429,298.564285714,292.461428571,296.3,0.2,70.6971428571,0.0,13.951428571400001,25.3,30.6,21.1,0.0,7
825,sj,2006,10,2006-03-12,0.1503,0.0,297.988571429,298.142857143,293.07,295.4,7.5,74.28,0.0,14.4971428571,25.528571428600003,30.6,21.1,3.3,0
826,sj,2006,11,2006-03-19,0.15721429999999997,16.74,297.261428571,297.392857143,292.13142857099996,295.4,19.63,73.21,16.74,13.7,25.514285714299998,29.4,21.7,2.2,2
827,sj,2006,12,2006-03-26,0.1394,31.34,298.06142857099996,298.3,293.405714286,296.0,10.35,75.5271428571,31.34,14.8228571429,25.6857142857,29.4,21.7,7.4,3
828,sj,2006,13,2006-04-02,0.08703333,24.44,298.302857143,298.521428571,293.527142857,296.5,5.0,74.9842857143,24.44,14.9371428571,26.657142857100002,32.8,22.2,7.9,3
829,sj,2006,14,2006-04-09,0.0959,174.04,298.24,298.55,294.418571429,296.2,36.3,79.6028571429,174.04,15.7942857143,25.4285714286,30.6,21.1,84.6,1
830,sj,2006,15,2006-04-16,0.1032857,44.84,298.672857143,298.814285714,294.172857143,297.0,12.6,76.3328571429,44.84,15.565714285699999,25.8571428571,30.6,22.2,48.3,3
831,sj,2006,16,2006-04-23,0.1299714,60.86,298.591428571,298.821428571,294.452857143,296.8,28.63,78.0242857143,60.86,15.8657142857,26.6857142857,30.6,22.8,5.4,3
832,sj,2006,17,2006-04-30,0.08678571,103.35,298.898571429,299.19285714299997,294.43857142900004,296.6,26.99,76.6042857143,103.35,15.8328571429,26.3142857143,30.6,22.8,75.2,3
833,sj,2006,18,2006-05-07,0.09565714,54.47,298.872857143,299.19285714299997,294.727142857,296.5,29.05,78.0985714286,54.47,16.1242857143,26.5,31.1,22.2,66.1,7
834,sj,2006,19,2006-05-14,0.08275714,12.09,298.12,298.292857143,293.515714286,296.7,19.4,75.9271428571,12.09,14.985714285699999,25.9428571429,29.4,22.2,80.8,3
835,sj,2006,20,2006-05-21,0.18721429999999997,103.95,299.171428571,299.30714285700003,296.29571428599996,297.2,90.4,84.31,103.95,17.7342857143,27.8142857143,33.3,23.3,15.6,5
836,sj,2006,21,2006-05-28,0.2095714,3.7,300.50142857099996,300.714285714,296.36571428599996,299.0,6.07,78.4,3.7,17.7928571429,29.028571428600003,33.9,24.4,0.5,11
837,sj,2006,22,2006-06-04,0.10095710000000001,64.92,300.57,300.771428571,295.912857143,298.6,6.19,75.8114285714,64.92,17.29,28.5857142857,33.9,24.4,22.1,5
838,sj,2006,23,2006-06-11,0.1338286,19.93,300.768571429,300.907142857,296.052857143,298.6,7.3,75.6,19.93,17.4642857143,28.9142857143,34.4,24.4,1.3,5
839,sj,2006,24,2006-06-18,0.1498833,7.56,301.021428571,301.142857143,296.361428571,299.6,12.4,75.92,7.56,17.7842857143,28.9428571429,34.4,23.3,34.0,6
840,sj,2006,25,2006-06-25,0.11055710000000002,19.95,300.478571429,300.535714286,296.642857143,298.7,39.52,79.69571428569999,19.95,18.0914285714,28.0714285714,33.3,23.9,25.5,6
841,sj,2006,26,2006-07-02,0.12294289999999998,111.15,300.504285714,300.635714286,297.161428571,299.0,38.37,82.16,111.15,18.6714285714,27.8714285714,33.3,22.8,58.2,4
842,sj,2006,27,2006-07-09,0.1333333,52.63,300.58428571400003,300.607142857,296.518571429,298.8,35.3,78.6042857143,52.63,17.9157142857,27.9428571429,32.2,22.8,26.7,4
843,sj,2006,28,2006-07-16,0.10582860000000001,56.73,300.262857143,300.428571429,296.78,298.4,64.68,81.4771428571,56.73,18.2157142857,27.842857142899998,32.8,22.8,51.6,8
844,sj,2006,29,2006-07-23,0.1615429,16.61,300.244285714,300.221428571,296.587142857,298.3,40.4,80.5385714286,16.61,18.0114285714,27.485714285700002,31.7,22.8,36.8,14
845,sj,2006,30,2006-07-30,0.1018,29.74,300.794285714,300.95,296.762857143,298.6,19.1,78.7728571429,29.74,18.2071428571,28.6,33.9,23.9,13.3,12
846,sj,2006,31,2006-08-06,0.1531286,93.78,300.4,300.471428571,296.958571429,298.4,72.24,81.6457142857,93.78,18.4271428571,27.8285714286,32.2,22.8,100.0,16
847,sj,2006,32,2006-08-13,0.1309857,63.83,300.208571429,300.37142857099997,296.57,297.9,171.58,80.6542857143,63.83,18.0071428571,27.4428571429,31.1,23.9,40.9,10
848,sj,2006,33,2006-08-20,0.1753,3.19,300.91,301.12142857099997,296.84,299.3,13.5,78.6271428571,3.19,18.3271428571,28.6428571429,32.2,24.4,1.5,16
849,sj,2006,34,2006-08-27,0.17898329999999998,70.61,300.821428571,300.964285714,297.00142857099996,299.0,39.5,79.8142857143,70.61,18.5071428571,27.985714285700002,32.2,23.9,30.7,18
850,sj,2006,35,2006-09-03,0.1232,51.48,301.06857142900003,301.221428571,297.13,299.1,22.2,79.1542857143,51.48,18.6328571429,28.1285714286,31.7,23.3,33.8,15
851,sj,2006,36,2006-09-10,0.1328,24.11,301.071428571,301.157142857,296.88142857099996,298.8,15.5,78.1242857143,24.11,18.4014285714,28.5428571429,32.2,24.4,9.8,23
852,sj,2006,37,2006-09-17,0.1815,67.31,301.098571429,301.364285714,296.861428571,298.8,27.2,77.93,67.31,18.3828571429,28.528571428600003,33.3,23.9,25.3,17
853,sj,2006,38,2006-09-24,0.17192860000000001,27.18,301.418571429,301.564285714,296.721428571,299.2,9.6,75.8614285714,27.18,18.21,28.8285714286,33.3,23.9,2.3,33
854,sj,2006,39,2006-10-01,0.1676,27.63,301.344285714,301.535714286,296.898571429,299.0,18.86,76.9528571429,27.63,18.3985714286,28.9571428571,32.8,25.0,6.2,15
855,sj,2006,40,2006-10-08,0.1958714,12.22,301.474285714,301.69285714299997,296.547142857,299.6,14.1,74.7328571429,12.22,18.0014285714,28.8571428571,33.9,24.4,7.3,13
856,sj,2006,41,2006-10-15,0.25088330000000003,44.38,301.397142857,301.428571429,296.76428571400004,299.2,20.4,76.0071428571,44.38,18.2628571429,28.7,33.3,23.9,28.0,11
857,sj,2006,42,2006-10-22,0.05842857,64.15,300.755714286,300.771428571,296.844285714,298.6,37.0,79.41428571430001,64.15,18.3942857143,28.3571428571,33.3,23.9,140.8,14
858,sj,2006,43,2006-10-29,0.12805,95.43,300.682857143,300.828571429,296.877142857,299.0,27.2,79.93,95.43,18.46,28.1142857143,32.8,23.3,65.8,17
859,sj,2006,44,2006-11-05,0.11341430000000001,15.91,300.935714286,301.028571429,297.36571428599996,299.3,54.12,81.08571428569999,15.91,18.9471428571,28.5,32.2,25.0,38.0,19
860,sj,2006,45,2006-11-12,0.18435710000000002,6.61,300.88,300.992857143,296.164285714,299.2,8.2,75.5685714286,6.61,17.6171428571,27.985714285700002,31.7,24.4,18.0,20
861,sj,2006,46,2006-11-19,0.1308143,21.29,300.412857143,300.564285714,295.062857143,298.5,13.2,72.6842857143,21.29,16.4642857143,27.1857142857,31.7,23.3,18.5,12
862,sj,2006,47,2006-11-26,0.1929,57.01,299.328571429,299.48571428599996,294.655714286,296.5,26.82,75.6,57.01,16.08,27.0428571429,32.8,22.8,0.8,21
863,sj,2006,48,2006-12-03,0.02602857,51.3,300.342857143,300.407142857,295.91571428599997,298.4,14.56,76.8285714286,51.3,17.345714285699998,27.4142857143,32.2,22.2,88.7,7
864,sj,2006,49,2006-12-10,0.09608571,25.02,299.495714286,299.464285714,294.57428571400004,297.5,42.55,74.4314285714,25.02,15.97,25.9428571429,29.4,22.2,68.0,19
865,sj,2006,50,2006-12-17,0.19631429999999997,0.0,299.63,299.73571428599996,295.591428571,298.2,18.4,78.6385714286,0.0,16.9871428571,26.528571428600003,30.0,22.8,6.9,10
866,sj,2006,51,2006-12-24,0.12551669999999998,0.0,299.302857143,299.471428571,294.551428571,297.7,14.5,75.24,0.0,15.9171428571,25.9285714286,30.0,22.2,26.9,13
867,sj,2007,1,2007-01-01,0.1446,0.0,298.667142857,298.892857143,294.232857143,297.6,12.4,76.5285714286,0.0,15.5957142857,25.3571428571,28.3,21.7,21.7,10
868,sj,2007,2,2007-01-08,0.2065429,0.0,298.567142857,298.685714286,293.76,296.7,16.3,74.8114285714,0.0,15.1157142857,25.0857142857,29.4,21.1,14.8,8
869,sj,2007,3,2007-01-15,0.06577143,63.41,298.217142857,298.321428571,294.015714286,295.9,60.49,77.6471428571,63.41,15.3685714286,24.971428571399997,28.3,20.6,21.4,21
870,sj,2007,4,2007-01-22,0.2523286,0.0,298.20428571400004,298.328571429,293.214285714,296.6,9.33,73.80428571430001,0.0,14.614285714300001,25.0,28.3,21.1,16.8,11
871,sj,2007,5,2007-01-29,0.1395429,0.0,297.945714286,298.221428571,292.697142857,295.5,0.0,72.76,0.0,14.1628571429,25.0857142857,30.6,20.6,0.0,9
872,sj,2007,6,2007-02-05,0.2347,0.0,298.548571429,298.792857143,293.738571429,296.7,0.6,74.8,0.0,15.1028571429,25.6,30.0,21.1,3.3,14
873,sj,2007,7,2007-02-12,0.1923143,0.0,298.444285714,298.585714286,293.827142857,295.8,1.2,75.7542857143,0.0,15.184285714300001,26.157142857100002,32.2,21.1,0.3,14
874,sj,2007,8,2007-02-19,0.15678570000000003,0.0,298.71,298.892857143,293.69,295.7,6.73,73.9328571429,0.0,15.091428571400002,26.4142857143,31.1,21.7,1.5,15
875,sj,2007,9,2007-02-26,0.05438333,0.0,298.315714286,298.51428571400004,294.20428571400004,296.2,23.12,78.1257142857,0.0,15.5614285714,25.6285714286,31.7,21.1,22.9,18
876,sj,2007,10,2007-03-05,0.12085710000000001,0.0,299.114285714,299.25,294.328571429,296.9,3.7,75.0142857143,0.0,15.697142857100001,26.5571428571,32.2,22.2,8.4,16
877,sj,2007,11,2007-03-12,0.17548570000000002,0.0,299.015714286,299.335714286,294.02,296.6,1.5,74.02571428569999,0.0,15.382857142899999,26.714285714299997,31.7,21.7,0.3,12
878,sj,2007,12,2007-03-19,0.1492,9.12,298.452857143,298.657142857,293.77,296.8,5.1,75.4385714286,9.12,15.1671428571,26.8571428571,32.8,22.2,0.5,20
879,sj,2007,13,2007-03-26,0.08295714,33.72,298.755714286,298.85,294.375714286,297.1,25.2,76.7842857143,33.72,15.7414285714,27.1285714286,33.3,22.8,7.6,8
880,sj,2007,14,2007-04-02,0.16384289999999999,90.68,297.777142857,297.864285714,293.27,296.5,36.3,76.2142857143,90.68,14.7728571429,25.6,30.0,21.7,40.2,3
881,sj,2007,15,2007-04-09,0.2322286,13.09,298.552857143,298.69285714299997,293.38428571400004,295.9,1.2,73.30142857140001,13.09,14.908571428599998,26.3857142857,32.8,20.6,3.3,13
882,sj,2007,16,2007-04-16,0.08502857,0.0,299.335714286,299.55714285700003,294.507142857,297.6,2.22,74.8328571429,0.0,15.854285714300001,27.728571428600002,33.3,22.8,1.8,4
883,sj,2007,17,2007-04-23,0.0642,69.7,299.022857143,299.25,295.491428571,296.9,63.1,81.1128571429,69.7,16.907142857100002,26.8714285714,34.4,21.7,163.1,1
884,sj,2007,18,2007-04-30,0.11755710000000001,93.03,298.775714286,298.87857142900003,295.468571429,296.6,63.81,82.08428571430001,93.03,16.817142857100002,26.214285714299997,30.0,22.2,79.8,10
885,sj,2007,19,2007-05-07,0.1718429,9.83,299.467142857,299.51428571400004,295.54,297.6,40.3,79.19428571430001,9.83,16.9471428571,27.3285714286,31.7,23.3,20.5,8
886,sj,2007,20,2007-05-14,0.2370857,6.8,300.66,300.842857143,296.17571428599996,298.8,8.4,76.76,6.8,17.608571428599998,29.0,33.3,24.4,0.3,13
887,sj,2007,21,2007-05-21,0.07848571,6.2,300.69285714299997,300.85,295.614285714,298.7,2.2,73.9814285714,6.2,17.005714285699998,28.7571428571,33.3,23.9,0.5,10
888,sj,2007,22,2007-05-28,0.10725710000000001,45.7,300.461428571,300.721428571,295.85,298.3,24.9,76.0228571429,45.7,17.2571428571,28.4571428571,32.8,23.9,17.0,21
889,sj,2007,23,2007-06-04,0.1657286,85.81,300.961428571,301.171428571,296.107142857,298.9,17.74,74.9628571429,85.81,17.5071428571,29.2,33.9,23.3,33.3,18
